index,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
1487,3-Iron,-0.351868288,2.325789922,-0.058052498,0.239000825,-0.033182116,-0.034877223,-0.033698824,3.403957,-0.0180016361,0.53402847,0.000264067828
1488,The Reader,-0.278146896,2.325789922,-0.410868268,0.126803834,-0.031019995,-0.032460391,-0.013408166,3.403202688,-0.0180057323,0.533772145,0.00026400931
1489,Shall We Dance,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.034149381,-0.020792924,-0.029466004,3.4025692,-0.0180091725,0.533556878,0.000263960166
1490,The Royal Tenenbaums,-0.2824206,2.325789922,0.620879471,0.126803834,-0.033665748,-0.028293439,-0.030776163,3.40211819,-0.0180116216,0.533403618,0.000263925178
1491,Junebug,-0.2824206,2.325789922,0.620879471,0.086117013,-0.033182116,-0.032960425,-0.028021471,3.399228,-0.0180273166,0.532421493,0.000263700965
1492,Divergent,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.027520774,-0.025209894,-0.024258965,3.398656682,-0.0180304191,0.532227352,0.000263656644
1493,Going in Style,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.035884767,-0.017376023,-0.018514424,3.39674164,-0.0180408186,0.531576595,0.00026350808
1494,The American,-0.351868288,2.325789922,0.620879471,7.213708296,-0.03252779,-0.025459911,-0.029701161,3.39381405,-0.0180567166,0.530581761,0.000263280966
1495,Varsity Blues,-0.2824206,2.325789922,0.620879471,1.875104204,-0.033210565,-0.020876263,-0.034303512,3.393385563,-0.0180590435,0.530436155,0.000263247725
1496,Ulee's Gold,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.034746809,-0.020876263,-0.031649602,3.393218889,-0.0180599486,0.530379517,0.000263234795
1497,Grown Ups,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.032357096,-0.032710408,-0.028827722,3.393216263,-0.0180599629,0.530378625,0.000263234591
1498,Absence of Malice,-0.278146896,-0.418807081,0.620879471,0.086117013,-0.032357096,-0.020876263,-0.026845688,3.39308025,-0.0180607015,0.530332406,0.00026322404
1499,Ip Man 4: The Finale,-0.320349722,-0.558023904,-0.317419766,-0.156770979,-0.029967384,-0.020876263,-0.026408968,3.391268577,-0.0180705396,0.529716775,0.000263083495
1500,Collateral,-0.351868288,2.325789922,0.620879471,-0.116084158,-0.031332934,-0.031543661,-0.0343707,3.388306538,-0.0180866248,0.528710235,0.000262853709
1501,Never Been Kissed,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.033096769,-0.015292547,-0.026476156,3.3826092,-0.0181175637,0.526774204,0.000262411725
1502,Mulan,-0.263723145,-0.127165229,0.620879471,0.126803834,-0.033523504,-0.020959602,-0.028088658,3.381336156,-0.0181244769,0.526341606,0.000262312966
1503,The Verdict,-0.278146896,2.325789922,0.620879471,0.146530778,-0.033495055,-0.021042941,-0.035748046,3.374608625,-0.0181610103,0.524055502,0.000261791063
1504,127 Hours,-0.332102407,2.325789922,0.620879471,-0.116084158,-0.02220082,-0.021042941,-0.02130271,3.374377611,-0.0181622648,0.523977,0.000261773142
1505,Star Trek: Generations,-0.320349722,-0.418807081,0.620879471,-0.194991932,-0.031332934,-0.020709585,-0.028122252,3.373460714,-0.0181672439,0.523665426,0.000261702011
1506,Smoke Signals,-0.2824206,-0.471047245,0.620879471,-0.114851224,-0.033267463,-0.021042941,-0.028122252,3.372681,-0.0181714781,0.523400469,0.000261641523
1507,The Princess Diaries 2: Royal Engagement,-0.2824206,-0.127165229,0.620879471,-0.310887725,-0.031731219,-0.008542084,-0.025031622,3.368362025,-0.018194932,0.521932824,0.000261306469
1508,The Great Gatsby,-0.278146896,-0.471047245,0.002975095,-0.114851224,-0.035145094,-0.019626177,-0.023587089,3.368021657,-0.0181967803,0.521817162,0.000261280065
1509,Saving Mr. Banks,-0.332102407,-0.471047245,0.620879471,-0.116084158,-0.031731219,0.024210162,-0.026744906,3.367656686,-0.0181987623,0.52169314,0.000261251751
1510,The Goonies,-0.309665462,-0.418807081,0.620879471,0.336402609,-0.035145094,-0.018042736,-0.029096473,3.367406368,-0.0182001216,0.521608079,0.000261232332
1511,Smokin' Aces,-0.320349722,2.325789922,-0.210621479,-0.307188924,-0.031019995,-0.031376983,-0.030944132,3.366639941,-0.0182042836,0.521347637,0.000261172875
1512,[Rec]��,3.623744767,2.325789922,0.043024453,1.875104204,-0.033267463,-0.021709654,-0.028391003,3.366636429,-0.0182043027,0.521346443,0.000261172603
1513,Broadcast News,-0.2824206,2.325789922,0.620879471,-0.114851224,-0.037250317,-0.024959877,-0.023116775,3.36656545,-0.0182046881,0.521322324,0.000261167096
1514,Batman Forever,-0.320349722,-0.471047245,0.620879471,-0.360205084,-0.035145094,-0.016209276,-0.031851165,3.36567158,-0.0182095422,0.521018575,0.000261097752
1515,Boogeyman,-0.278146896,-0.471047245,0.620879471,0.229137354,-0.029199262,-0.02112628,-0.035311326,3.35964295,-0.0182422803,0.518969966,0.000260630068
1516,No Escape,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.029057018,-0.006958642,-0.021437085,3.35918963,-0.018244742,0.518815922,0.000260594901
1517,Pain & Gain,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.031332934,-0.011375612,-0.026543343,3.357905731,-0.0182517141,0.518379636,0.0002604953
1518,The Upside,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.033722646,-0.02112628,-0.024258965,3.3561648,-0.0182611681,0.517788044,0.000260360243
1519,Nick and Norah's Infinite Playlist,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.029199262,-0.019709517,-0.028155846,3.3556631,-0.0182638925,0.51761756,0.000260321322
1520,Friday After Next,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.037108072,-0.003291724,-0.02818944,3.3526835,-0.018280073,0.516605052,0.000260090173
1521,Yentl,-0.278146896,-0.418807081,-0.210621479,-0.194991932,-0.033324361,-0.021209619,-0.031817571,3.351574917,-0.0182860931,0.516228341,0.000260004173
1522,Hotel for Dogs,-0.2824206,-0.418807081,-0.410868268,-0.360205084,-0.03443387,-0.019292821,-0.027517564,3.350073657,-0.0182942456,0.515718193,0.000259887709
1523,Cats & Dogs,-0.320349722,-0.418807081,0.620879471,-0.255405697,-0.035145094,-0.028543456,-0.032657416,3.344791533,-0.0183229298,0.513923257,0.000259477937
1524,The Deep End,-0.351868288,2.325789922,0.620879471,-0.194991932,-0.03335281,-0.021292958,-0.033060542,3.343843,-0.0183280807,0.513600933,0.000259404352
1525,Warm Bodies,-0.2824206,-0.471047245,0.620879471,-0.155538045,-0.027520774,-0.021292958,-0.031649602,3.342304629,-0.0183364347,0.513078174,0.00025928501
1526,Upgrade,-0.320349722,2.325789922,0.620879471,-0.116084158,-0.03335281,0.194055144,-0.000138613,3.341336,-0.0183416948,0.512749021,0.000259209866
1527,Selma,-0.332102407,-0.471047245,-0.210621479,-0.116084158,-0.036937378,-0.021292958,-0.031616008,3.3393954,-0.0183522331,0.512089579,0.00025905932
1528,Roxanne,-0.2824206,-0.418807081,0.620879471,-0.194991932,-0.036140807,-0.021292958,-0.036419922,3.337573667,-0.0183621259,0.51147053,0.000258917995
1529,Elephant,-0.351868288,2.325789922,0.620879471,-0.114851224,-0.033239014,-0.024543181,-0.02889491,3.337340667,-0.0183633911,0.511391353,0.00025889992
1530,Hairspray,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.023566369,-0.041627686,-0.036419922,3.336516,-0.0183678694,0.51111112,0.000258835944
1531,Batman Returns,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.035145094,-0.016209276,-0.02775272,3.33616245,-0.0183697894,0.510990979,0.000258808517
1532,Fantastic Four,-0.320349722,-0.471047245,0.620879471,-0.196224866,-0.033495055,-0.032710408,-0.026106624,3.33535934,-0.0183741506,0.510718072,0.000258746214
1533,Atomic Blonde,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.03252779,-0.006625286,-0.023452713,3.333800833,-0.018382614,0.51018847,0.000258625309
1534,Dragnet,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.037819296,-0.012292341,-0.033329292,3.3336758,-0.0183832929,0.510145983,0.000258615609
1535,Amour,-0.278146896,-0.471047245,-0.319326879,-0.095124281,-0.033381259,-0.035460597,-0.03393398,3.333049438,-0.0183866943,0.509933136,0.000258567018
1536,Ready Player One,-0.320349722,-0.471047245,0.620879471,-0.031011714,-0.035145094,-0.027376709,-0.010855037,3.330820977,-0.0183987958,0.509175876,0.00025839414
1537,Digimon: The Movie,-0.263723145,-0.418807081,0.620879471,-0.318285329,-0.033381259,-0.021376298,-0.030070693,3.3286382,-0.0184106492,0.508434139,0.000258224807
1538,Bad Santa,-0.2824206,2.325789922,-0.410868268,-0.156770979,-0.032357096,-0.02204301,-0.031750383,3.325683478,-0.0184266946,0.507430085,0.000257995588
1539,Street Kings,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.02220082,-0.031627001,-0.027013657,3.32381815,-0.0184368242,0.506796222,0.000257850881
1540,Rings,-0.278146896,-0.471047245,0.620879471,-0.328148801,-0.033409708,-0.025376572,-0.028290221,3.3232356,-0.0184399877,0.506598263,0.000257805688
1541,Mighty Morphin Power Rangers: The Movie,-0.320349722,-0.418807081,0.620879471,-0.272666772,-0.033495055,-0.021459637,-0.034505075,3.3216597,-0.0184485455,0.506062752,0.000257683434
1542,Notes on a Scandal,-0.351868288,2.325789922,-0.210621479,-0.031011714,-0.02220082,-0.017459362,-0.028928504,3.320959467,-0.018452348,0.505824803,0.000257629112
1543,Zero Dark Thirty,-0.278146896,2.325789922,0.620879471,-0.031011714,-0.032357096,-0.028876812,-0.034269919,3.3205179,-0.0184547459,0.505674753,0.000257594857
1544,Two Weeks Notice,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.038445173,-0.025959945,-0.030003505,3.317391183,-0.0184717253,0.504612253,0.000257352295
1545,Something's Gotta Give,-0.2824206,-0.471047245,0.620879471,-0.307188924,-0.032357096,-0.021042941,-0.026543343,3.316609225,-0.0184759717,0.504346533,0.000257291633
1546,Deadly Blessing,3.623744767,2.325789922,0.620879471,-0.333080537,-0.023936206,-0.021542976,-0.025065216,3.3116168,-0.0185030827,0.50265004,0.000256904334
1547,A Good Day to Die Hard,-0.320349722,2.325789922,0.620879471,-0.356506282,-0.033495055,-0.029210168,-0.030272256,3.3114585,-0.0185039423,0.502596248,0.000256892054
1548,A League of Their Own,-0.2824206,-0.418807081,0.620879471,-0.161702715,-0.032357096,-0.021542976,-0.030507412,3.311001725,-0.0185064228,0.50244103,0.000256856618
1549,Shocker,-0.2824206,2.325789922,0.620879471,-0.29362665,-0.034689911,-0.009042118,-0.025065216,3.3109398,-0.0185067591,0.502419987,0.000256851814
1550,The Smurfs 2,-0.263723145,-0.418807081,0.620879471,-0.356506282,-0.032357096,-0.016125937,-0.026476156,3.30995581,-0.0185121026,0.502085614,0.000256775479
1551,Role Models,-0.2824206,2.325789922,-0.410868268,-0.155538045,-0.031019995,-0.025293233,-0.033766011,3.308907821,-0.0185177936,0.501729493,0.000256694179
1552,Jackie,-0.332102407,2.325789922,0.620879471,-0.307188924,-0.02220082,-0.006958642,-0.028323815,3.308641889,-0.0185192377,0.501639126,0.000256673549
1553,Unbreakable,-0.278146896,-0.471047245,0.620879471,-0.161702715,-0.033665748,0.026376977,-0.011023006,3.308241613,-0.0185214114,0.501503107,0.000256642497
1554,No Reservations,-0.2824206,-0.418807081,0.620879471,7.213708296,-0.038445173,-0.021542976,-0.029029285,3.307180357,-0.0185271745,0.501142478,0.000256560167
1555,Jackie Brown,-0.351868288,2.325789922,0.620879471,-0.116084158,-0.034149381,-0.001624943,-0.016969109,3.306150583,-0.0185327666,0.500792547,0.00025648028
1556,A Nightmare on Elm Street,-0.351868288,2.325789922,0.620879471,-0.272666772,-0.023566369,-0.032043696,-0.028323815,3.305576629,-0.0185358834,0.50059751,0.000256435755
1557,Br?no,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.031019995,-0.004458471,-0.016330827,3.304900738,-0.0185395538,0.500367833,0.000256383321
1558,Hell Fest,3.623744767,2.325789922,0.620879471,-0.29362665,-0.031276036,-0.021626315,-0.028357409,3.301987273,-0.0185553751,0.499377799,0.000256157303
1559,Captain Underpants: The First Epic Movie,-0.263723145,-0.418807081,0.620879471,-0.27513264,-0.032470892,-0.026043284,-0.030406631,3.300728447,-0.0185622111,0.498950033,0.000256059646
1560,The Constant Gardener,-0.278146896,2.325789922,-0.210621479,-0.031011714,-0.03252779,-0.021626315,-0.032590228,3.29872388,-0.0185730967,0.498268855,0.000255904138
1561,Ocean's Twelve,-0.351868288,-0.471047245,0.620879471,1.875104204,-0.035145094,-0.029210168,-0.026106624,3.297675273,-0.0185787911,0.497912524,0.00025582279
1562,The Amazing Spider-Man,-0.320349722,-0.471047245,0.620879471,0.086117013,-0.032357096,-0.034877223,-0.021705836,3.295350709,-0.0185914145,0.497122606,0.000255642457
1563,True Lies,-0.320349722,2.325789922,0.620879471,-0.114851224,-0.033495055,-0.021709654,-0.014483168,3.294629661,-0.0185953301,0.496877584,0.00025558652
1564,Maid to Order,-0.342252454,-0.418807081,0.620879471,-0.29362665,-0.037620153,-0.007458676,-0.017842548,3.289507,-0.0186231483,0.495136836,0.000255189118
1565,Smurfs: The Lost Village,-0.263723145,-0.418807081,0.620879471,-0.313353593,-0.033523504,-0.021709654,-0.030272256,3.286392433,-0.0186400617,0.494078465,0.000254947499
1566,The Hurt Locker,-0.278146896,2.325789922,0.620879471,-0.116084158,-0.027463876,-0.028876812,-0.034269919,3.2839844,-0.0186531384,0.493260183,0.00025476069
1567,Resident Evil: Extinction,-0.320349722,2.325789922,-0.294534419,-0.27513264,-0.029199262,-0.016459294,-0.034337106,3.282618511,-0.0186605557,0.492796036,0.000254654728
1568,Scooby-Doo,-0.309665462,-0.418807081,0.620879471,-0.255405697,-0.035145094,-0.03079361,-0.026476156,3.281555988,-0.0186663257,0.492434976,0.000254572301
1569,Godzilla,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.035145094,-0.035460597,-0.018514424,3.281100431,-0.0186687996,0.492280172,0.00025453696
1570,The Ring Two,3.623744767,-0.471047245,0.620879471,-0.360205084,-0.03443387,-0.023126418,-0.028424597,3.27991898,-0.0186752153,0.491878699,0.000254445306
1571,Before I Fall,-0.278146896,-0.471047245,0.620879471,1.875104204,-0.033551952,0.001291924,-0.03269101,3.2747686,-0.0187031841,0.490128531,0.000254045754
1572,Fantastic Beasts: The Crimes of Grindelwald,-0.309665462,-0.471047245,-0.210621479,1.875104204,-0.036368399,0.002208653,-0.022344118,3.274279505,-0.0187058401,0.48996233,0.000254007812
1573,Like Father Like Son,-0.2824206,-0.471047245,0.620879471,-0.272666772,-0.034120932,-0.025876606,-0.02580428,3.274055714,-0.0187070554,0.489886283,0.000253990451
1574,The Mummy,-0.320349722,-0.471047245,0.620879471,-0.360205084,-0.031019995,-0.020959602,-0.032657416,3.273852856,-0.018708157,0.489817349,0.000253974713
1575,War for the Planet of the Apes,-0.320349722,-0.471047245,0.620879471,-0.031011714,-0.033495055,-0.028043421,-0.028424597,3.271465087,-0.0187211236,0.489005954,0.000253789477
1576,Under the Tuscan Sun,-0.2824206,-0.471047245,0.620879471,-0.155538045,-0.033665748,-0.021876332,-0.02845819,3.271040167,-0.0187234311,0.48886156,0.000253756513
1577,The Cooler,-0.278146896,2.325789922,0.620879471,0.086117013,-0.033551952,-0.021876332,-0.034874607,3.27024625,-0.0187277424,0.488591776,0.000253694923
1578,Modern Problems,-0.2824206,-0.418807081,0.620879471,-0.255405697,-0.033495055,-0.021876332,-0.02845819,3.269276375,-0.0187330092,0.4882622,0.000253619683
1579,The Lizzie McGuire Movie,-0.309665462,-0.418807081,0.620879471,-0.29362665,-0.031731219,-0.030043559,-0.026140218,3.266732647,-0.0187468227,0.487397807,0.000253422348
1580,Mud,-0.278146896,-0.471047245,0.620879471,-0.031011714,-0.033637299,-0.0369607,-0.034538669,3.2613173,-0.0187762304,0.4855576,0.00025300224
1581,The Guard,-0.2824206,2.325789922,0.781076902,-0.161702715,-0.033580401,-0.021959671,-0.028491784,3.260317333,-0.0187816606,0.485217798,0.000252924666
1582,Due Date,-0.2824206,2.325789922,0.620879471,1.875104204,-0.035145094,-0.021959671,-0.015860514,3.258166523,-0.0187933404,0.484486924,0.000252757812
1583,Aliens vs. Predator: Requiem,-0.320349722,2.325789922,0.620879471,-0.240610489,-0.033495055,-0.027876743,-0.02271365,3.257272125,-0.0187981974,0.484182996,0.000252688427
1584,The Hunchback of Notre Dame,-0.263723145,-0.127165229,0.620879471,-0.156770979,-0.033523504,-0.027876743,-0.015020668,3.25338851,-0.0188192871,0.482863292,0.000252387147
1585,They Live,-0.320349722,2.325789922,0.620879471,-0.161702715,-0.034689911,-0.02204301,-0.02916366,3.252232,-0.0188255674,0.482470294,0.000252297428
1586,Powder,-0.278146896,-0.471047245,0.620879471,-0.194991932,-0.038558969,-0.01329241,-0.028256628,3.248648,-0.0188450301,0.481252403,0.000252019392
1587,The Last Samurai,-0.320349722,2.325789922,0.620879471,0.146530778,-0.035145094,-0.030210237,-0.030809757,3.247337593,-0.0188521461,0.48080711,0.000251917734
1588,Star Trek: First Contact,-0.320349722,-0.471047245,0.620879471,0.126803834,-0.03360885,-0.020709585,-0.033430073,3.245064178,-0.0188644918,0.480034573,0.000251741369
1589,The Bank Job,-0.351868288,2.325789922,-0.210621479,-0.114851224,-0.033637299,-0.034960562,-0.031481633,3.24142105,-0.0188842755,0.47879659,0.000251458745
1590,Angels & Demons,-0.320349722,-0.471047245,0.620879471,-0.307188924,-0.032357096,-0.020959602,-0.027987877,3.239538773,-0.0188944971,0.478156967,0.000251312723
1591,Species,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.036510644,-0.022376366,-0.031481633,3.239260086,-0.0188960104,0.478062265,0.000251291104
1592,Julie & Julia,-0.332102407,-0.471047245,0.620879471,-0.156770979,-0.032357096,-0.027043353,-0.02818944,3.23851305,-0.0189000672,0.477808412,0.000251233151
1593,The Departed,-0.351868288,2.325789922,0.620879471,0.342567279,-0.035145094,-0.035960631,-0.033060542,3.238504144,-0.0189001155,0.477805386,0.00025123246
1594,Halloween H20: 20 Years Later,3.623744767,2.325789922,0.620879471,-0.310887725,-0.034860604,-0.023709791,-0.017372235,3.237749294,-0.0189042147,0.477548878,0.000251173901
1595,The Texas Chainsaw Massacre: the Beginning,3.623744767,2.325789922,0.620879471,-0.310887725,-0.023566369,-0.022126349,-0.028357409,3.235275375,-0.0189176491,0.476708207,0.000250981981
1596,The Boy in the Striped Pajamas,-0.278146896,-0.471047245,-0.210621479,0.336402609,-0.034149381,-0.022209688,-0.028592566,3.23332504,-0.0189282403,0.476045458,0.000250830679
1597,Into the Storm,-0.320349722,-0.471047245,0.620879471,-0.310887725,-0.034291625,-0.022209688,-0.027383189,3.23004388,-0.0189460584,0.474930476,0.000250576136
1598,Star Trek VI: The Undiscovered Country,-0.320349722,-0.418807081,0.620879471,-0.114851224,-0.031332934,-0.020709585,-0.027853502,3.2296332,-0.0189482885,0.474790921,0.000250544277
1599,Identity,-0.326760277,2.325789922,0.620879471,-0.161702715,-0.032357096,-0.022293027,-0.028928504,3.223554857,-0.0189812965,0.472725419,0.000250072736
1600,Mousehunt,-0.2824206,-0.418807081,0.620879471,1.875104204,-0.03443387,-0.034210511,-0.029969912,3.221510237,-0.0189923997,0.47203063,0.00024991412
1601,The Talented Mr. Ripley,-0.351868288,2.325789922,0.620879471,-0.031011714,-0.034149381,-0.022293027,-0.02748397,3.219987725,-0.0190006676,0.47151326,0.000249796008
1602,Entrapment,-0.320349722,-0.471047245,0.620879471,7.213708296,-0.033495055,-0.011625629,-0.034807419,3.218248424,-0.0190101127,0.470922223,0.000249661078
1603,Belly,-0.351868288,2.325789922,-0.195364581,-0.27513264,-0.033722646,-0.022376366,-0.028659753,3.21313,-0.0190379079,0.469182914,0.000249264005
